fold,train_mse,test_mse,train_mse_dummy,test_mse_dummy
0,0.0032576555241754556,0.19686796383793498,0.03995498273166097,0.14165325921903157
1,0.004217149698260199,0.012397361242347572,0.04327285930168427,0.008938196418099509
2,0.003843680104472553,0.0007875539241542254,0.04261024598964808,0.035442728899547145
3,0.0033226682302741296,0.11997838435604428,0.0406953464789535,0.11203870932732964
4,0.004124275625000488,0.0023513917336201854,0.04308112228555644,0.01660767706321247
5,0.004023358661120037,0.002569214594556941,0.04347641528780951,0.0007959569730898167
6,0.0038523845852132576,0.03630487606298937,0.04018685337388586,0.13237843353003603
7,0.0038555581295718856,0.007773201098288464,0.04216517840858363,0.05324543214212476
8,0.004127663208908232,8.029121404301216e-06,0.04324038790623267,0.010237052236163603
9,0.004074375651828818,0.011825520490368571,0.04349600058113161,1.2545240205853881e-05
10,0.004330459916337235,0.010461571299425347,0.04299371261247356,0.020104063986527806
11,0.003701670970198526,0.004586601222247806,0.04349199521144675,0.0001727600276003865
12,0.003434434998951839,0.16889573382599407,0.03923756559671032,0.1703499446170574
13,0.0035269688296035327,0.04850722764672971,0.040024490023292024,0.13887296755378914
14,0.00378057225585394,0.0032260501047552508,0.04340026077516529,0.0038421374788585407
15,0.004084790546440191,0.010282342746840426,0.04078471863264582,0.1084638231796372
16,0.0038129634730563336,0.0010173957740537583,0.04342493165361978,0.002855302340678911
17,0.003742079426946754,0.00803082050400936,0.04258205065374621,0.03657054233562167
18,0.0038004674754953172,0.031678143093981856,0.04238846820205495,0.04431384040327209
19,0.0035329906137430453,0.05776726826545073,0.03972156262621005,0.15099006343706786
20,0.0044645091968663515,0.06849374256975127,0.042578157938220104,0.036726250956666234
21,0.004251696845505907,0.0012752398983051415,0.043396955111467586,0.003974364026766646
22,0.004037091895050188,0.004876032227576507,0.04338419972820136,0.004484579357415958
23,0.004525163108664856,0.009164091794448126,0.04283149369382507,0.026592820732467343
24,0.004152271108439773,0.06248611508650643,0.04180729895902417,0.06756061012450322
25,0.004170757775762659,0.0017270925798530759,0.043487584493529734,0.0003491887442805552
26,0.0037864704339736956,0.040578428252920816,0.04260522754726892,0.0356434665947135
27,0.004192572707082485,0.0036199713165345924,0.04339343485992055,0.004115174088647914
28,0.0039227215108287175,0.0030231510503877118,0.04338407640411741,0.004489512320774135
29,0.003943124978988246,0.017595382467296552,0.042954082191154055,0.02168928083930757
30,0.003902426907692639,0.014502362573835291,0.04342285484045931,0.0029383748670980757
31,0.003937862650660662,0.0008370229785314036,0.041557073335980486,0.07756963504625076
32,0.0037308072050850592,0.002136856666300554,0.042183005595037,0.052532344683989825
33,0.0038425534861689925,0.0001479391580433032,0.04173976004980416,0.07026216649330362
34,0.003742290642787744,0.027124658594293072,0.04246181765811311,0.041379862160945656
35,0.0036663626103326176,0.06771032295184831,0.041319207377596145,0.08708427338162392
36,0.003461552260805263,0.05376928619633979,0.04299004435677466,0.020250794214483343
37,0.0035647559717222675,4.956705806850206e-06,0.043494963507002736,5.4028205360785836e-05
38,0.003954312452414656,0.0013586471856690259,0.04336669273083977,0.00518485925187938
39,0.0036463457235694384,7.454231406324448e-05,0.04265388545448224,0.03369715030618054
