fold,train_mse,test_mse,train_mse_dummy,test_mse_dummy
0,0.0007516912562339891,0.0015658979359888078,0.008551933845420764,0.00018241887585963436
1,0.0007810695068534329,0.0002331490188229097,0.008555777885570754,2.865726985996135e-05
2,0.0007747820009047815,0.00035941310758070286,0.008552406421159722,0.0001635158463013589
3,0.000737325168063771,0.005204603757346996,0.00847723798954842,0.0031702531107533154
4,0.0007986828505041997,1.3041119838636887e-06,0.008541168484635134,0.0006130333072847802
5,0.0007885535979355142,0.001483173107820397,0.008556262610157909,9.268286373852739e-06
6,0.0007892172175495112,8.912179816642445e-06,0.008541639420094857,0.0005941958888959269
7,0.0007706558958067847,1.9615951484425825e-06,0.008543792869527974,0.0005080579115712085
8,0.0007792869148255094,0.00012820181559836718,0.008482017339852202,0.00297907909860209
9,0.0007816018639291632,0.005618600580144158,0.008326850172402195,0.009185765796602298
10,0.0007803711568048456,0.004811625877279154,0.008414949223367675,0.005661803757983213
11,0.0007546269595097346,0.025851573069175245,0.008519901160522739,0.0014637262717806245
12,0.0007962719527452724,0.08242081522489782,0.008549325124559816,0.00028676771029746424
13,0.000707853161016767,0.001689021609315761,0.008554961740182021,6.130308540933557e-05
14,0.0007064332666247913,6.78654980485375e-05,0.008533731430276118,0.0009105154816454288
15,0.0007191795522066891,0.0028144553852375506,0.008555615117360329,3.51679982770443e-05
16,0.0007533067664121127,0.0008611871528016429,0.008453949474645474,0.004101793706871117
17,0.0006658885807842932,0.001468933969868867,0.008546971132691735,0.0003809273850207243
18,0.0006719637232394329,8.254652222554772e-05,0.008552752377373928,0.00014967759773305668
19,0.0006908924102800531,0.0021524436609588835,0.008537644911104772,0.0007539762484992458
20,0.0006947393325456607,3.712090078180024e-05,0.008553022060917985,0.00013889025597070163
21,0.0006487489587769157,0.0064921217558553896,0.008414649246031022,0.0056738028514492275
22,0.0007128999535300494,0.0022342506527616574,0.008508877113808842,0.0019046881403363572
23,0.0006759727497860097,0.0030402788923851497,0.00855210567794311,0.00017554557496574606
24,0.0007035486496466555,9.560407105007244e-05,0.008547982512821435,0.0003404721798327565
25,0.0007037104291978695,0.01724146002056005,0.0072786061918341865,0.051115525019322705
26,0.0006146575096473029,0.04060224407172498,0.005546080494060805,0.12041655293025791
27,0.0005951711806162584,0.024095406112086725,0.005580001943041212,0.1190596949710416
28,0.0006955767146570973,4.208073758474236e-06,0.008553229319275598,0.00013059992166617972
29,0.0006676118312404514,0.0036830094766253187,0.008445311842468363,0.004447298993955605
30,0.0006791294536469908,0.000445269131300737,0.008545176789917622,0.00045270109598525535
31,0.0006635423781767908,0.0004983821902747288,0.008509083069394663,0.0018964499169037779
32,0.0006544595552229642,0.00021130242640664387,0.008551866574931897,0.00018510969541414454
33,0.0006523701473018132,1.735669977528791e-05,0.008539307072315521,0.0006874898000693066
34,0.0006492366239035074,0.00013338616627427876,0.008546322055197722,0.0004068904847812258
35,0.0006777013783038293,0.00015867318800633716,0.008516032887712053,0.0016184571842079586
36,0.0007041283740741309,0.0014740772668534305,0.008439581936757869,0.004676495222375494
37,0.0006581280065169461,6.186016180205317e-06,0.008494093503314313,0.0024960325601176172
38,0.0006535562991732499,0.00020763851671592288,0.00852676788845863,0.0011890571543448968
39,0.0006668426453260011,0.00022017147885308627,0.008486894174527885,0.002784005711574828
