fold,train_mse,test_mse,train_mse_dummy,test_mse_dummy
0,0.0002734696111377452,0.011124338016078334,0.007572088446057316,0.0014848303433242767
1,0.00027286967312501294,0.00020390263230756224,0.007476324293817229,0.005315396432927734
2,0.00027855904594808003,4.799704999418374e-05,0.007530957752392202,0.003130058089928786
3,0.0002749196573731516,0.0002105207990640755,0.007577306768132506,0.0012760974603165942
4,0.00027702918593628675,0.0004122054958756622,0.007434260654101499,0.006997942021556977
5,0.00024637871657474605,0.008370794760044289,0.0064333154579150455,0.047035749869015035
6,0.00029144550351965055,4.592869606971526e-05,0.007453107943670261,0.006244050438806422
7,0.0002875207788574458,0.000577062054883971,0.007475552400273038,0.005346272174695436
8,0.00028822154630137167,0.0016927013309377453,0.007348825015995153,0.010415367545810721
9,0.0002455637138073098,0.0009939955013014718,0.0076052832669098675,0.00015703750922213254
10,0.00028186940581606166,0.0020004751338843886,0.0067059995580841985,0.03612838586224894
11,0.00028162294525500484,0.0017070332898135683,0.007540860804186472,0.0027339360181580386
12,0.0002609463853193975,0.00226304753147904,0.007404505816507998,0.00818813552529696
13,0.0002783230486541051,0.0009608001851523816,0.007453568992587844,0.006225608482103108
14,0.00028266020186026386,0.0007541342608631221,0.00760601212996069,0.00012788298718933503
15,0.00030687679256683826,0.005492714245129932,0.007529904468984703,0.003172189426228728
16,0.0002687228010071811,0.00038262371139678877,0.007487987822214068,0.004848855297054108
17,0.0002667875643571352,9.016175923325318e-10,0.0075375639308249195,0.002865810952620011
18,0.0002672014044014218,5.2829832589280585e-05,0.007609117754948975,3.6579876578567924e-06
19,0.0002782951194297908,2.173524953268451e-06,0.007467816768677232,0.005655697438527594
20,0.00028810632064581984,2.6168431773603393e-05,0.007456963115280825,0.006089843574383846
21,0.00028832060762740315,0.00029095014586131597,0.00751519949913172,0.0037603882203480483
22,0.00027113716455519484,1.907536669147307e-05,0.007581701117285346,0.0011003234942030574
23,0.0002764030647044018,9.525122937842256e-05,0.007544434551892492,0.0025909861099171153
24,0.00028034430708319646,7.949622795195789e-05,0.007608900771151564,1.2337339554296522e-05
25,0.00027165950194517563,0.0007078199070545213,0.007588011400858772,0.0008479121512659934
26,0.000278360732960167,0.0003557783464155083,0.007606187334553203,0.00012087480348873236
27,0.00026726036178894235,0.003968585045162749,0.007104797731126329,0.020176458940563618
28,0.00027015589643825534,0.00017519429008524173,0.007446834407741301,0.00649499187596487
29,0.0002649938378986693,0.0040287395435783906,0.007606596613307352,0.0001045036533227439
30,0.0002717666176496016,0.0005130434665748079,0.007551459946473653,0.0023099703266707457
31,0.0002741938553613599,5.175807491547553e-05,0.007446381686937447,0.006513100708118892
32,0.00026521953598053006,3.68526447460678e-05,0.007438529567431054,0.006827185488374714
33,0.00026983078972049634,2.946131715999916e-07,0.0074565105388249035,0.006107946632620735
34,0.0002781699773733042,8.159168277381153e-05,0.007586943897867337,0.0008906122709233948
35,0.00027465336920782986,0.011552089464423595,0.007496409491804939,0.004511988513419322
36,0.00019730243389458118,0.009217379356896078,0.007285310844170374,0.012955934418801945
37,0.00028783366935818334,0.017105960411066816,0.006380191735358404,0.049160698771280736
38,0.00027903382431298407,0.004738532292326477,0.007074969678956497,0.021369581027357018
39,0.0002992235448162136,0.0014653433060613295,0.007537357076257601,0.0028740851353127894
