fold,train_mse,test_mse,train_mse_dummy,test_mse_dummy
0,0.002701738582007281,0.17404926267842027,0.0511007786993908,0.14344431064270732
1,0.0034288724735271523,0.04269566978397665,0.05362218957771604,0.04258787550969759
2,0.003759804690827624,0.0030673947215383406,0.054266405436747364,0.01681924114844485
3,0.0036582560530926457,0.008978934369973277,0.05378699552445101,0.03599563764029954
4,0.0036028521277415935,0.015823804183623807,0.0529029533542089,0.07135732444998358
5,0.0038670043045536573,1.3388652374199317e-05,0.05426760510936051,0.016771254243919082
6,0.003591554433289632,0.014536893321489329,0.05082891852788463,0.15431871750295378
7,0.0034527858769486434,0.07338689630464966,0.05468688646545848,3.0814879110195774e-33
8,0.003481716485489114,0.0028907694662609713,0.053420374283945284,0.05066048726052782
9,0.003614256886414966,0.0073904663368217355,0.05338656507425965,0.052012855647953
10,0.0034773235094640474,0.008444372421747705,0.05423753124347874,0.017974208879189033
11,0.0037149761915996516,0.07882948096937643,0.05361778518227714,0.04276405132725368
12,0.003375733105282748,0.07726132387447225,0.05398639667469046,0.028019591630720868
13,0.003403146314130864,0.12161320818924092,0.049051944847438425,0.22539766472080205
14,0.003628052793432694,0.031099977903163142,0.05460087406417902,0.0034404960511786233
15,0.003919871078529454,0.0006938886408444248,0.05212950834339345,0.10229512488260147
16,0.0039008622309673435,0.006008938617331699,0.054523751474742234,0.006525399628649742
17,0.003508071811454735,0.07198776464172159,0.05299218868993438,0.0677879110209644
18,0.003408473869079033,0.08836874317090854,0.053293492955889726,0.0557357403827501
19,0.0036554395307315233,0.03809929149835094,0.05099705888005376,0.14759310341618886
20,0.0035667887268378573,0.00017260990118467265,0.05437414420649719,0.012509690358451725
21,0.0038679653884950826,2.384329238825952e-05,0.054024676986837376,0.026488379144844348
22,0.0038406127046293746,0.00020809509020099865,0.054674189863013964,0.0005078640977812143
23,0.004256228951409179,0.023160992181604407,0.052961545877472704,0.06901362351943113
24,0.003943846718929748,0.04655825395381309,0.053910868218349,0.03104072988437914
25,0.0037585360320140215,0.0032230154054757477,0.054519132273964634,0.006710167659753341
26,0.0036068563636017627,0.0031606596391919634,0.0545607447219405,0.005045669740719596
27,0.004156650866573678,0.0003127750720903738,0.05458032325045153,0.004262528600278291
28,0.003760582569861368,0.005310426346777755,0.0538470529100891,0.03359334221477529
29,0.003218066698917064,0.08538641012355296,0.05148830627156455,0.1279432077557568
30,0.003867621692134854,0.011277402532806497,0.05441489682976529,0.010879585427727618
31,0.0038771903908958938,0.004887078934838048,0.0509410369777518,0.14983397950826732
32,0.0038087079751694527,9.580103708752902e-06,0.05176260887707254,0.11697110353543753
33,0.00391618132196941,0.021865945869521827,0.04941586306985425,0.21084093582416893
34,0.0035760646117088944,0.023262063407362987,0.05371665360726877,0.03880931432758829
35,0.003592755075039563,0.006693788480170065,0.05278893171819765,0.07591818989043306
36,0.0034614554956912736,0.008197433842705687,0.05462574785576537,0.002445544387724532
37,0.00323758907884382,0.011175021305396087,0.05456216538638342,0.0049888431630022555
38,0.0034613224985834204,0.00033950552277761914,0.05466075018363836,0.0010454512728045324
39,0.0036485645935024646,7.190490796640508e-06,0.05385650079941408,0.03321542664177536
