fold,train_mse,test_mse,train_mse_dummy,test_mse_dummy
0,0.003034350228004618,0.17366921906695137,0.040451987938037386,0.10069551349444576
1,0.003816763115529401,0.011090539962666316,0.042696292226121035,0.010923341971100188
2,0.0034703487134366043,0.004307970275428785,0.0423672325390057,0.024085729455713346
3,0.0034817532399191433,0.020008205072164078,0.042557574887984805,0.016472035496549065
4,0.0037994179047196263,0.0006711837639604946,0.04248299020425064,0.019455422845915536
5,0.003807460303099447,2.0130219956962822e-05,0.04290221727398548,0.0026863400565217545
6,0.0036225034288792446,0.03532945352856792,0.03719569099213431,0.23094739133056882
7,0.003508504672285206,0.1063050314148673,0.0370659783778395,0.2361358959023612
8,0.003204124224627646,0.0009210447736272433,0.042785744806051317,0.007345238773888491
9,0.0033998370705174996,0.0010451527662386896,0.0429262447694891,0.0017252402363773871
10,0.0035471713706665387,0.0064706019707544025,0.04267330104949403,0.011842989036179892
11,0.0033288511780269966,0.00022950313382437987,0.0429693289840827,1.871652633244091e-06
12,0.00288629975240484,0.14105947314338801,0.039296717374038566,0.14690633605439804
13,0.0030815583987856715,0.038808204038887524,0.039490759750133206,0.1391446410106133
14,0.003450926951260661,9.204557830828258e-07,0.042805777691489126,0.006543923356376076
15,0.003361100160827953,0.024169988591607263,0.03975447154544556,0.12859616919811875
16,0.003329820051128954,4.642868782915852e-05,0.04253372317193967,0.017426104138354742
17,0.003205454735567275,0.010016583076379757,0.041962225781685,0.040285999748541385
18,0.0033428698277526525,0.03584349137298656,0.04231224692848808,0.026285153876418343
19,0.002935430242024192,0.06811545841094528,0.04020287639242082,0.11065997531910844
20,0.0036511303221571792,0.07217819818495122,0.04226557101158732,0.028152190552448622
21,0.0032713022849694454,0.0051818965425691,0.04283120959119026,0.0055266473683304815
22,0.0032070795884884986,0.008099270533287066,0.04288134320806809,0.0035213026932173325
23,0.0034630615873188133,0.0006895381255868045,0.04226868060024835,0.028027807006007526
24,0.003484522548403577,0.052319905517604126,0.04221273235006587,0.030265737013306558
25,0.003456418602253245,0.0014818125338692575,0.04296913980402204,9.438855059777015e-06
26,0.003316006657955752,0.021812209362409435,0.04259904689931319,0.014813155043413647
27,0.0030238016710483935,0.047870863543619684,0.04240565581973764,0.022548798226436188
28,0.0031938345995069658,0.005817760468764438,0.04285757449256859,0.004472051313197501
29,0.0028361816685072436,0.01940954952437973,0.04199373399078557,0.03902567138451845
30,0.002955427491136924,0.019110388631391348,0.04290999855574208,0.0023750887862579065
31,0.002973559889568986,6.712178841060118e-05,0.041022458336569756,0.0778766975531513
32,0.002965456428595477,0.01767346122498126,0.042065843860883585,0.03614127658059772
33,0.003174750577570613,0.0011865489981556364,0.04085502364303262,0.08457408529463661
34,0.003228199694296892,0.006779814063748734,0.042580761214498206,0.015544582436012921
35,0.00316385267689623,0.028266151173336994,0.04137932424853429,0.06360206107456891
36,0.003262617965841842,0.04492835430819599,0.04285939212152612,0.004399346154896552
37,0.0030263222157672393,0.00010204790522707687,0.04295835972927705,0.00044064184485912013
38,0.0029662114524502104,0.0012370242545822695,0.04279478013264485,0.006983825710147281
39,0.002901212253082257,0.00020714363558615065,0.04255986408009534,0.016380467812127382
