fold,train_mse,test_mse,train_mse_dummy,test_mse_dummy
0,0.0005871240808433527,0.0014022940742165967,0.008050715111015384,0.0033856077814639843
1,0.0006305148925068957,9.292065857639125e-05,0.007953779419712485,0.007263035433579971
2,0.0006024005303138025,0.00012509651540662046,0.008129953854161669,0.00021605805561260316
3,0.0005730840223151643,3.230784458528699e-06,0.008117654626088969,0.0007080271785206016
4,0.0006656388946809904,0.0007652466596872154,0.008126442608535615,0.00035650788065479534
5,0.000644037793058858,3.6163204750826516e-06,0.008130426828755465,0.00019713907186070064
6,0.000623570184274433,0.0012285675465157468,0.008042912042397796,0.0036977305261675494
7,0.0006141045693353778,0.00642665963108563,0.007610304678177166,0.02100202509499272
8,0.0006210294136213644,0.0007157603253122308,0.008112412746346793,0.0009177023682076501
9,0.0006220417979571859,0.0053309139336066725,0.008054548906156292,0.003232255975827734
10,0.0005881031941139428,3.1950423266914113e-06,0.008133517361576382,7.351775902406389e-05
11,0.0005233572266581081,0.034979210969060155,0.007912531955617906,0.008912933997363025
12,0.0008059221787835711,0.03228673473156134,0.008100871808882717,0.001379339866770632
13,0.0006188881517347417,0.0005229717576027839,0.008125019488049933,0.0004134327000820832
14,0.0006361506846778513,0.000954689868305006,0.008123383684861244,0.0004788648276295442
15,0.0006062064037460284,0.0033987941559004155,0.008001704599404597,0.005346028245895439
16,0.0006042079458131037,2.4014864981443026e-05,0.008119812651232442,0.0006217061727816944
17,0.0006207292348964614,0.000826398452261671,0.008123534983214345,0.0004728128935054912
18,0.0006124367465680759,0.004989032558268876,0.007952909934509783,0.007297814841687958
19,0.0006273266708762512,0.00025263536813152306,0.008109941469944953,0.0010165534242812658
20,0.0006032198070644321,0.003205733208411805,0.008049763169361648,0.0034236854476135344
21,0.0005616134756986985,0.009304927720615336,0.00812158761404079,0.0005507076604477138
22,0.000635471598676009,0.0016402730874207603,0.00795011787490266,0.007409497225972913
23,0.0005789934297178897,1.5856727199451974e-05,0.008127982559343522,0.00029490984833846425
24,0.0006032764693945262,0.006272888567593307,0.008036056898843066,0.003971936268356632
25,0.0006027946391339555,0.008972727736700627,0.007260953183739797,0.03497608487248746
26,0.0005761309407140012,0.019106503784146047,0.0059715094632682006,0.08655383369135139
27,0.0005428291005643725,0.014280323725138435,0.006312417434531558,0.07291751484081699
28,0.0006143530999594918,0.00047346340868801857,0.008121114824652914,0.000569619235962805
29,0.0005780388754225014,0.0017035380169408325,0.008113859759727112,0.0008598218329947964
30,0.000572564143760898,0.000625645972204726,0.008131331002278874,0.00016097213092442547
31,0.0005732781961417224,0.00204720771858663,0.00810628372248739,0.0011628633225837896
32,0.000585225524538554,0.0003937622633939169,0.008086346358061536,0.001960357899617823
33,0.0005684068481470201,0.0004886101418383178,0.008131400422617924,0.0001581953173624169
34,0.0005236540509027548,0.008518283847259783,0.007353099131181646,0.031290246974813425
35,0.0005409678014754778,0.00423903099742412,0.008111102930594985,0.0009700949982798659
36,0.0005996185127565495,0.0012732166384276428,0.008122340590380106,0.0005205886068751979
37,0.0005857459370233099,0.00012807833522304616,0.007979171072388987,0.006247369326519906
38,0.0006204919963832801,1.292993475902967e-05,0.00806072024080456,0.0029854025898969068
39,0.0006192199186885607,0.002240138557288003,0.007890721050689638,0.009785370194493864
