fold,train_mse,test_mse,train_mse_dummy,test_mse_dummy
0,0.0021734028131149778,0.009112260074879832,0.024782332620410484,0.002899186199300556
1,0.0022230310600976186,0.00014263839091630096,0.024848642551975716,0.00024678893669130954
2,0.0023160317037124387,0.0009309285137357668,0.02478608732343307,0.0027489980783971545
3,0.001984952765826322,0.00531354817338581,0.024712630858095285,0.005687256691908386
4,0.0023459906299700224,0.010533454101528237,0.024838104618196827,0.0006683062878467719
5,0.0022062383991398927,0.006944579434092202,0.024496849731527513,0.014318501754619408
6,0.002320268402567678,1.5208080458321353e-06,0.02481610805108191,0.0015481689724432361
7,0.0019352432773705847,0.09841559551296541,0.02190288796096652,0.11807697257705868
8,0.002220532808347996,1.0592058132588693e-05,0.02484339578305641,0.0004566596934634616
9,0.0021565389536049298,0.01018250046885305,0.024436316625684407,0.016739825988343594
10,0.002043546321657452,0.0006588721905340351,0.02471598531487555,0.005553078420697941
11,0.0017464821158750617,0.1871641681737144,0.023996323461938664,0.03433955253817351
12,0.002368491345802515,0.13067431908748356,0.02466784112460226,0.007478846031629631
13,0.002364318566462145,0.0003442316941254066,0.024844680180588878,0.00040528379216490506
14,0.002295129480219475,0.000911840592418023,0.02454103824921553,0.012550961047098684
15,0.002217323987509955,0.005806637209923536,0.024772846565203236,0.0032786284075905676
16,0.0021622437977906104,0.0009337623198630293,0.024587861686997795,0.010678023535808108
17,0.0020482080995796264,0.018171171115626016,0.024569296257906152,0.0114206406994739
18,0.002302151546809537,4.402310967943424e-05,0.024680817602876735,0.006959786900650624
19,0.0022425815964712496,0.00012538086147456749,0.02484721016979632,0.00030408422386700613
20,0.00221798747801716,0.0001318349291037926,0.02482863734496614,0.0010469972170742323
21,0.002010228058644764,0.017410567152819773,0.024495504877864532,0.014372295901138752
22,0.0021712152333109905,0.00040072723276082036,0.0247887537601324,0.0026423406104238343
23,0.002193910093472403,0.0015870461193157736,0.02485479210284364,8.069019742529056e-07
24,0.002256344656706984,0.01155050381769927,0.024200579465494546,0.026169312395938046
25,0.0020721151342061703,0.07295762672887461,0.019525000441095598,0.21319247337189606
26,0.002090488571332537,0.08919731379840265,0.017271222946732286,0.30334357314642835
27,0.0019239184303878904,0.022086521711022326,0.02080530744762552,0.16198019311069936
28,0.002255011909976901,1.0658164428084904e-05,0.02482910028025485,0.0010284798055261882
29,0.0021450677874625965,0.01653678464323679,0.02465434371768724,0.008018742308230348
30,0.002287006177926674,0.0008353164207355118,0.024854685935754288,5.0535855483652515e-06
31,0.0022383001776101127,0.00043014853428013504,0.02484814922159106,0.00026652215207715436
32,0.0022775220979749317,5.7502411534821946e-05,0.02484912232739805,0.0002275979197978598
33,0.002228224846825524,0.005251353098122372,0.024791722668922773,0.002523584258808762
34,0.0022801956811520072,2.3542912038278063e-05,0.024741077751410018,0.004549380959319217
35,0.0022692632778858394,0.014779804192758799,0.02468864448437216,0.0066467116408333695
36,0.0022536341180135213,0.0016350398769564762,0.024718533567964503,0.005451148297139793
37,0.0023116662726700462,5.320218532764008e-05,0.024851414247443592,0.000135921117976202
38,0.002247789076876106,1.24607521552953e-05,0.024681938669985512,0.006914944216299302
39,0.002247309757237251,0.01512367573981793,0.024734587863502695,0.004808976475612286
