fold,train_mse,test_mse,train_mse_dummy,test_mse_dummy
0,0.0010357132251696435,0.0012934727902299734,0.0069498518739564,0.001629473753028676
1,0.0010718151862480106,7.923720663128989e-05,0.00698990515430515,2.7342539078644232e-05
2,0.0010403516994800912,0.002001744734045552,0.006987857975400816,0.0001092296952520335
3,0.000968005916765011,0.024873787462526796,0.006361920583533623,0.025146725369939754
4,0.001076176734500318,0.006393296377074336,0.006968128159568116,0.0008984223285600392
5,0.0011310339158513484,0.016964461937795966,0.006719283941960345,0.010852191032870877
6,0.0011398575751880836,0.0010274364533315518,0.006989365513484528,4.8928171903525814e-05
7,0.0007392054751099093,0.08982472768753277,0.005225548134519117,0.07060162333051995
8,0.0009652556971108711,0.0018953198543210854,0.0069482510451674175,0.0016935069045879783
9,0.000954179590376084,0.0005194351107171358,0.00698867755924757,7.644634138185562e-05
10,0.0009576457132532771,0.00579277510276703,0.0066433971965240615,0.013887660850322208
11,0.001021661566363471,8.517290058991914e-05,0.006983975946359837,0.0002645108568911726
12,0.0009059580714215478,0.030805235328708228,0.0065112496840942094,0.019173561347516282
13,0.0009819070028022504,0.00027615377226155083,0.006967470611953909,0.0009247242331282853
14,0.0009696861867573153,6.736685886748591e-05,0.006900136023538164,0.003618107769758129
15,0.0009634898868282544,2.4292152545200825e-08,0.006972026838323815,0.0007424751783320852
16,0.0009625536059130557,8.395930533482292e-05,0.006980956154946318,0.00038530251343194916
17,0.0008574769350639335,0.008266613748617542,0.006638081616870026,0.014100284036483621
18,0.0009235745225015268,0.0009098630814854631,0.006949333857788493,0.0016501943997449743
19,0.0009178145801302204,0.00040469980845222146,0.006990186890801015,1.607307924408957e-05
20,0.0009033882877499036,0.00015269389271076335,0.006989504643929987,4.336295408521055e-05
21,0.0009245219320814938,0.013341581211516646,0.00674128111121318,0.009972304262757446
22,0.0009532437744422909,0.00016432823135978608,0.006969313835126567,0.0008509953062219443
23,0.000914906051717676,2.150494507619687e-06,0.006934843340448958,0.002229815093326348
24,0.0009576214020262789,0.004459850897221353,0.006686265686178419,0.012172921264147915
25,0.0009871557747457595,0.006178291398579509,0.0068350806421839305,0.006220323023927339
26,0.0009277957186106604,0.011359603234098204,0.006613391450325085,0.015087890698281278
27,0.0010028644285926596,0.002837772168900689,0.006976606578904327,0.0005592855551115679
28,0.000998706708497809,0.00011844371540638835,0.006980820583705234,0.0003907253630753319
29,0.0009890385213150537,0.002239849876194747,0.00698419522262939,0.0002557398061090428
30,0.0010259780828716077,0.00015834903799977874,0.006990353211453469,9.42025314590552e-06
31,0.0009809152690791565,0.0006438455129107751,0.0069891984744099725,5.5609734885791254e-05
32,0.0009780883899288871,0.00035016023802646743,0.006983151859227654,0.00029747434217846416
33,0.0009162297020318649,0.005034939274058308,0.006842392460222028,0.00592785030240351
34,0.0009013088244133596,0.01061349666086314,0.006873409759446046,0.0046871583334428465
35,0.0008230065923871401,0.03562997465197077,0.006550732920789073,0.017594231879721773
36,0.0008034080441388081,0.020054421745956636,0.006688523708288982,0.01208260037972535
37,0.0009030570413141806,0.0027651590830862494,0.006876669868843969,0.004556753957525913
38,0.0009272698334626692,0.004396579579709683,0.00691358388768462,0.0030801932038998156
39,0.0008442355801623369,0.0257603850185285,0.006368790121590208,0.02487194384767637
