fold,train_mse,test_mse,train_mse_dummy,test_mse_dummy
0,0.0014671636484060544,0.0008530135045208126,0.014012303429264138,0.0012580531322666016
1,0.0014710572269023643,0.0030655290679619494,0.013785714088263061,0.010321626772309758
2,0.0014297524471352783,0.010270231539679776,0.013689173494363124,0.014183250528307394
3,0.001366685704415202,0.009917537557251324,0.013702791799802987,0.013638518310712612
4,0.001486734067114357,6.810539624829596e-05,0.014041230649982413,0.0001009643035356489
5,0.001508640543288613,0.0037989505195397694,0.013892441555343074,0.0060525280891090645
6,0.001555247727078546,4.318403234547773e-05,0.014043632773345523,4.879369011155486e-06
7,0.0015229734463241057,0.0003374559589241741,0.014036083538958858,0.00030684874447785043
8,0.0015455634073762404,0.0005581286878061825,0.013932063374999245,0.004467655302862532
9,0.0015445463236340353,0.0026218334987238366,0.013979395868531789,0.0025743555615606348
10,0.0013351600119612826,0.022832601838379953,0.013965247055859383,0.003140308068456903
11,0.0014912150350278315,0.005611529409539202,0.014009135486601253,0.0013847708387819942
12,0.000928951970435947,0.1381616775901777,0.014012603428386528,0.0012460531673709099
13,0.0012732298736770425,0.005386732273994233,0.014033973279722431,0.00039125911393498057
14,0.0012420282841989834,0.004242725715257311,0.013764263692774326,0.011179642591859123
15,0.0009796780280609556,0.03352939024226979,0.013924163235847713,0.0047836608689236434
16,0.0010900908384088206,0.023331257233712658,0.013367205898894695,0.027061954347044375
17,0.0012410789301058951,0.002109098191645944,0.014029243643502687,0.0005804445627246794
18,0.0012129519714444534,5.16774118875203e-05,0.013957846346558266,0.00343633644050158
19,0.0012520690326707942,0.00015277091712517964,0.014013440297137561,0.001212578417329608
20,0.0011829372274573123,0.0016676439017046173,0.014039224954947844,0.0001811921049186014
21,0.0012126329664193607,2.7734516545895652e-05,0.014013860974794666,0.001195751311045538
22,0.001177272890947313,0.003901119837242645,0.013837085400035028,0.00826677430143114
23,0.0013259131015604872,6.795524079918872e-05,0.013935088263397474,0.0043466597669331655
24,0.0012116540837978685,0.005975313829160175,0.01398727817606534,0.002259063260218769
25,0.0011225360320698495,0.09060037656093728,0.009995105709268693,0.16194596193208444
26,0.0013061583125157854,0.022963302178418615,0.01055014815332458,0.1397442641698491
27,0.0013250968301320215,0.012836760103224527,0.01164974141348163,0.09576053376356695
28,0.001254189555744577,0.0018249394604079386,0.013933905501938595,0.004393970225288452
29,0.0013234501066060587,0.0006880819318675132,0.013999061130585732,0.0017877450794029166
30,0.0013595099058154047,4.024516805393872e-05,0.014011430528127412,0.0012929691777356
31,0.0013824187391838648,2.350624609051454e-06,0.014043651879253884,4.115132676776366e-06
32,0.001346671597209974,0.0018470080834198065,0.014032696157915737,0.0004423439862024571
33,0.0013197938689750225,4.289034748576271e-05,0.014038993639880698,0.00019044470760437888
34,0.0012994063741239772,0.0032134057858474044,0.014029399516609291,0.0005742096384604769
35,0.0013571428336783228,0.0037108177323142127,0.013790893033680435,0.01011446895561494
36,0.001410328707520631,0.0035582286217523086,0.013688073445762812,0.014227252472319762
37,0.0012836130498102463,0.009664226874208889,0.013957525999386414,0.0034491503273756234
38,0.001323606446095348,0.0005773921126486901,0.014043191680170172,2.2523096025366516e-05
39,0.0012834965572732786,0.008316105276297822,0.013578030772660737,0.01862895939640263
