fold,train_mse,test_mse,train_mse_dummy,test_mse_dummy
0,0.0001296915570257921,4.346319361262591e-05,0.0013216583775201983,4.7520456923286966e-07
1,0.0001323214283804629,5.1071957389303096e-05,0.0013215549252784543,4.613294238984714e-06
2,0.00012697828824093142,3.1915163168876263e-06,0.0013215671226417098,4.125399708788272e-06
3,0.0001284282685419307,0.00023550987372049123,0.0013209060015874764,3.0570241878102766e-05
4,0.00013151179289334054,0.00038066443651030285,0.0013158199724432507,0.00023401140764715234
5,0.00012706000621972143,6.861866900520863e-05,0.0012889361776033525,0.0013093632012430784
6,0.0001241518520190423,0.0011883554016036307,0.0013214422084680685,9.121966654422372e-06
7,0.00012763869706739663,9.005763818772299e-05,0.0013175226563581011,0.00016590405105312145
8,0.0001309180781023907,1.0697001554721403e-05,0.0013012980228191957,0.0008148893926093403
9,0.00012725633447338808,2.9184341044378685e-06,0.0013215649748658763,4.211310742117297e-06
10,0.0001298092604800998,6.590566690277632e-07,0.0012971382695318814,0.000981279524101906
11,0.00013487815756821507,0.00017533371658876658,0.0012916664396387923,0.0012001527198254825
12,0.00013428009987546672,2.9898209707578545e-07,0.0013216512590802022,7.599421690621734e-07
13,0.000133364441393934,0.000128275611570897,0.0013172221468883796,0.00017792442984198827
14,0.0001268038095002232,0.00034313833021877506,0.001319207824759708,9.849731498886185e-05
15,8.112683504430761e-05,0.017070122859172938,0.0005842161593112741,0.02949816393292621
16,0.00019744419207749146,0.0003253496038940833,0.0011723523192586792,0.0059727175350300045
17,0.00013436170909358376,7.315468586875636e-05,0.0013200179054491468,6.609408741129945e-05
18,0.00013493995409133227,5.1050233353911255e-05,0.0013184611031494856,0.00012836617939775472
19,0.00013490424641937948,5.244120642363889e-05,0.0013201725826483969,5.990699944129136e-05
20,0.0001366953550949737,2.59307982829457e-07,0.0013213658970422108,1.2174423688740744e-05
21,0.00013327630501443321,0.0006311278836172807,0.0013216700171579897,9.619057597495474e-09
22,0.00013804846544939237,2.2343512460961483e-05,0.0013216082802712512,2.4790945271309537e-06
23,0.00013075474534193478,4.252099627665682e-06,0.0013216330341566114,1.4889391127298367e-06
24,0.00012930060417942565,0.0003576052942104482,0.0013113882794192225,0.0004112791286082754
25,0.0001340180132307748,4.957556069474405e-05,0.0013204242410627136,4.9840662868628304e-05
26,0.00013737946370780943,0.00014498753193555554,0.0013196457334928669,8.09809656624882e-05
27,0.00013268958553335215,0.0003284736767121916,0.0013182376166189934,0.00013730564061742746
28,0.00013081765101276977,1.122543883864128e-06,0.001321656579326758,5.471323068604298e-07
29,0.0001296677427227297,0.0005112828986094342,0.0013216178833709861,2.094970537724747e-06
30,0.00013035481790477058,7.363411699964185e-05,0.0013185833315317486,0.0001234770441072159
31,0.00011442840227168245,0.004713662794883453,0.0011928305014269817,0.005153590248297906
32,0.00012770609834354327,7.449714988956974e-05,0.0013216542946820774,6.385180940900992e-07
33,0.00012330977705507767,7.870882329982933e-05,0.001321666541181053,1.4865813505477415e-07
34,0.00012399836178746286,0.00040387592496299356,0.001310826330570157,0.0004337570825708925
35,0.00012177640041962975,1.559729348723203e-05,0.0013080819431012859,0.0005435325813257461
36,0.00012162191231314661,0.00021276038694014734,0.001301589330918247,0.0008032370686472876
37,0.00012956424849207745,0.00021860541882998464,0.0012885921542521018,0.001323124135293074
38,0.00012780014116905257,0.00021092443228753956,0.0012970648607524297,0.0009842158752799788
39,0.00011733469009774923,0.004037384328421444,0.0012367377671404407,0.0033972996197595353
