fold,train_mse,test_mse,train_mse_dummy,test_mse_dummy
0,0.001272378945913185,0.0077299319966008875,0.07879213568156403,0.00023279248779092476
1,0.0012449273192959099,0.00014080846063327412,0.07840110168177802,0.01587415247923112
2,0.0012086833337898006,0.008564618451396224,0.0783654148770588,0.017301624668000653
3,0.0011787284680677785,0.000312966541500861,0.07841606705081543,0.01527553771773626
4,0.0007783058104774725,0.1344001731357221,0.07821387075899788,0.0233633893904373
5,0.0011857102667179858,0.003673573354468556,0.07854683017461819,0.010045012765624818
6,0.0013457515902273254,0.000506552603797597,0.07834455503057847,0.018136018527214148
7,0.0014843135944036198,0.011162680615890663,0.07872468516969736,0.002930812962459366
8,0.0011631935640663445,0.005081432963444298,0.0787754102519114,0.000901809673895747
9,0.0011988767160233912,0.000972596593239316,0.07839632458589711,0.016065236314467428
10,0.0012555597293810446,1.257864152110713e-06,0.07876960418224456,0.001134052460570152
11,0.0013271715899686681,0.00299202522871489,0.06993778177527187,0.35440694873947787
12,0.0012280492216803134,0.011757727554399309,0.06045624266706465,0.7336685130677656
13,0.0011465679506661428,8.994759966115668e-05,0.07845412458411377,0.013753236385802618
14,0.0012020377629957664,0.003255250185007009,0.07871746014421968,0.0032198139815650365
15,0.0009633692349384782,0.038116746610485586,0.07680006181423941,0.07991574718077589
16,0.0011088670316148253,0.014529001114964659,0.07868650198336023,0.004458140415943119
17,0.001226857591479701,1.5216123518265353e-05,0.07841560473589032,0.01529403031473938
18,0.0011227674826841897,0.0001323900232676584,0.07847013325274613,0.013112889640507684
19,0.0011310494586706608,0.00017073551822035978,0.07829535607261619,0.020103976845705227
20,0.0011615707432780246,1.3192875264187037e-05,0.0783912793924138,0.016267044053800694
21,0.001314894888319508,8.66919689353627e-05,0.07844986731281567,0.0139235272377266
22,0.0012977822716316492,5.1651974461247285e-06,0.07839688105784688,0.016042977436477864
23,0.0012604092294705997,0.0003298348171132164,0.07843624503568258,0.014468418323049223
24,0.001198997917727327,0.0026069079462356743,0.0782313655812243,0.02266359650138039
25,0.0015543327068418037,0.0014218638111475215,0.06431820886329029,0.5791898652187408
26,0.0015165035563931483,0.009291656696428039,0.06312654239005855,0.6268565241480105
27,0.0010446911459239619,0.18651782406686532,0.06825967756096293,0.4215311173118353
28,0.0014427271422723504,8.078946114390639e-05,0.07838973754874577,0.016328717800521576
29,0.0013900934526258654,0.00448132818250779,0.07854559991000838,0.010094223350017577
30,0.001468108621008577,0.00043671617386809047,0.07827805020518759,0.020796211542848924
31,0.0015202450061305988,0.0059522762220468855,0.0777388690911568,0.042363456104079544
32,0.0014192390723756102,0.00018720706994652825,0.07837574305944724,0.01688849737246365
33,0.0014444806810928283,0.00011310865513424997,0.07837340735272517,0.016981925641345548
34,0.0012757076271839528,0.000731621052370515,0.07849394584977548,0.012160385759332877
35,0.0014651118378874789,0.00040621191469608495,0.0785056142425157,0.011693650049723931
36,0.001483559933206071,0.0003619447987275566,0.07862573497078176,0.006888820919082053
37,0.0013791589434404004,0.0013332561780862045,0.07869280547756656,0.004206000647690932
38,0.0012780527685489725,0.0012484318787318541,0.07869481670666094,0.004125551483915218
39,0.001197331838041046,0.009209365389416782,0.07879614577576796,7.23887196336639e-05
