fold,train_mse,test_mse,train_mse_dummy,test_mse_dummy
0,0.0006133982361825745,9.507398245087824e-05,0.00896632827139054,0.004998825801887779
1,0.0005941722192541131,0.0004199567939498896,0.009050624067339521,0.001626993963928496
2,0.00046441601950319143,0.009270507665820693,0.008710028520511552,0.015250815837047382
3,0.0005845938072132467,0.005858456021924467,0.008993218463744092,0.003923218107745685
4,0.0005896106012299752,0.0031727043262931476,0.009035176036534878,0.002244915196114214
5,0.0005787366022514322,0.0010183199723194313,0.009000447389262601,0.003634061087005345
6,0.000541344934949966,0.010216347398635616,0.00857700754959875,0.02057165467355935
7,0.0004994257440863163,0.03642145620420142,0.008651029645042427,0.017610770855812304
8,0.0005901492554644962,2.2739929067280024e-06,0.009013867336488396,0.0030972631979733585
9,0.0006008392649643355,0.0005980252628901109,0.009091291958938843,2.782999556375439e-07
10,0.0005900119907492446,0.0009851937121671836,0.008800424884354844,0.011634961283315587
11,0.0005600273854140399,0.001764612962049216,0.009055077198923064,0.001448868700586818
12,0.0005633688497020242,0.0024442679809347895,0.009065580161514588,0.0010287501969258664
13,0.0005811452310740991,0.0002503538043233278,0.009082871577144517,0.00033709357172868583
14,0.0005464921114751105,0.0001612555706321715,0.009085572673305033,0.00022904972530802785
15,0.0006699454505656997,0.006427698954474921,0.007877580712351059,0.04854872816346703
16,0.0006377562655136933,0.02068756768281264,0.007600281733515964,0.059640687316870854
17,0.0005922570310290936,0.0004627522053033058,0.009076663602497299,0.0005854125576174033
18,0.0005888205191389258,9.007588080208053e-05,0.009087338186003555,0.00015842921736722524
19,0.0005471292402084591,0.0028497800680153318,0.008814160842485385,0.011085522958094063
20,0.0005779942281125421,0.0005753565999467168,0.009087761748156236,0.00014148673125986112
21,0.0005595083109017166,0.0029916906472757603,0.009091055348536202,9.742716061177147e-06
22,0.0005780646157297841,0.00011832756341834864,0.009090373186514601,3.702919692529889e-05
23,0.0005699375804083805,1.6447527673665664e-06,0.009083635514268034,0.0003065360867880138
24,0.0005610590888719464,8.86287439144653e-06,0.009088035894128328,0.00013052089237625236
25,0.0005780688636233208,0.00011012568770102516,0.008819558696574147,0.010869608794543505
26,0.0005661441052509283,0.003657235875178852,0.008567238789096937,0.020962405093631915
27,0.0005530888425052956,0.00838784130116925,0.008182631942864801,0.03634667894291728
28,0.0006201661220384452,0.006680959756198478,0.008396160826514633,0.027805523596924002
29,0.0006025544618937308,0.0014294376046296148,0.009080049497709651,0.00044997674912323636
30,0.0005444785088274468,0.007066710535126151,0.008745734495891479,0.013822576821850289
31,0.0004774162944635022,0.017446157125824608,0.008928374640884654,0.0065169710221231825
32,0.0005840373080431726,0.00918158745611949,0.00869743555998965,0.015754534257923263
33,0.0006143357495930467,0.006028987800287542,0.00866880925215814,0.01689958657118378
34,0.0005829024347972423,0.0001504244235459018,0.00907363381900962,0.0007066038971245265
35,0.0005986374566766437,0.0008618012838165627,0.009064388533471837,0.0010764153186358376
36,0.0006430199017535432,0.00047229875787330405,0.009091282196369338,6.688027358461058e-07
37,0.0006171653832310551,0.00012022229559019496,0.00897162629002805,0.004786905056387275
38,0.0006088580572359338,0.000318572712864469,0.00906784687545003,0.0009380816395081675
39,0.0005883733677398,0.005616662713596491,0.008897343593881737,0.007758212902239871
