,DATASET,METHOD,LABEL RANKING AVERAGE PRECISION,RECALL example based,PRECISION example based,MICRO RECALL,COVARAGE,MACRO F1,ONE ERROR,AUCROC MICRO,testTime,trainTime,F1 example based,AUPRC MICRO,SUBSET ACCURACY,MACRO RECALL,HAMMING LOSS example based,MICRO PRECISION,ACCURACY example-based,MACRO PRECISION,LABEL RANKING LOSS,MICRO F1
133,CHD_49,CDE,0.7867030965391621,0.6692167577413478,0.6789617486338797,0.6631130063965884,3.6830601092896176,0.5141197498288557,0.2568306010928961,0.793502394907136,0.06373759460449219,1.342,0.6420418076155782,0.6770354522291178,0.18032786885245902,0.5066472963453047,0.2768670309653916,0.6805251641137856,0.5292349726775956,0.5459593563111108,0.21533090467516694,0.67170626349892
134,CHD_49,CDN,0.7606329690346085,0.5982695810564662,0.6010928961748634,0.5927505330490405,3.8961748633879782,0.445044358200803,0.29508196721311475,0.7190789183765479,1.1479005813598633,1.0720317363739014,0.5647020556856621,0.6273795359141963,0.12568306010928962,0.4526802663882587,0.3551912568306011,0.5828092243186582,0.45264116575591984,0.44329559297539417,0.26826047358834243,0.587737843551797
135,CHD_49,CLEMS,0.7660215543412267,0.6294171220400728,0.6643897996357013,0.6417910447761194,3.9562841530054644,0.48832289193298567,0.26775956284153,0.7314026054148969,0.07149648666381836,2.499370574951172,0.616887848035389,0.6320894262850999,0.1366120218579235,0.4851093330047369,0.2941712204007286,0.6600877192982456,0.5004553734061932,0.5254607167177392,0.24805707346690953,0.6508108108108108
136,CHD_49,CLR,0.7551077717061327,0.7835154826958107,0.6231329690346084,0.7931769722814499,3.830601092896175,0.5779728671845396,0.3497267759562842,0.7581601418300277,1.2752830982208252,2.1780521869659424,0.6718796079451816,0.6308960571928959,0.15846994535519127,0.672057795060339,0.2959927140255009,0.62,0.5556466302367942,0.5291751430787318,0.25689131754705524,0.6959775491113189
137,CHD_49,DEEP4,0.674840619307833,0.6708561020036431,0.604735883424408,0.7078891257995735,4.923497267759563,0.37342860146007717,0.42622950819672134,0.7058128616513164,1.2334994144439697,5.924298160552978,0.6196851418162893,0.5885347743113012,0.09836065573770492,0.5,0.3224043715846995,0.604735883424408,0.5017304189435337,0.302367941712204,0.3968275652701882,0.6522593320235757
138,CHD_49,EBRJ48,0.7808667273831208,0.6314207650273224,0.6484517304189434,0.6481876332622601,3.7759562841530054,0.49273927811832346,0.2786885245901639,0.7739160206236589,0.7781102657318115,2.741398572921753,0.6102567438633012,0.6722777225259374,0.15300546448087432,0.49566013074035836,0.30418943533697634,0.642706131078224,0.5030054644808742,0.5012056023031446,0.23186095931997572,0.6454352441613588
139,CHD_49,ECCJ48,0.7651335761991501,0.693351548269581,0.6193989071038251,0.7078891257995735,3.8524590163934427,0.5152856018631992,0.2896174863387978,0.7696431537520212,0.7342894077301025,4.8535027503967285,0.62818544539856,0.6629280581012612,0.14207650273224043,0.5503302782343816,0.30783242258652094,0.6228893058161351,0.5214025500910747,0.490003237152926,0.2543867638129933,0.6626746506986029
140,CHD_49,EPS,0.7563069216757742,0.6887978142076503,0.6275956284153005,0.7164179104477612,3.8961748633879782,0.5024193521150925,0.31693989071038253,0.7728261938095127,0.7151020765304565,1.2952156066894531,0.6305273657732673,0.6526993347507121,0.14754098360655737,0.5443075965208594,0.30965391621129323,0.6187845303867403,0.5207650273224043,0.49425320784898813,0.25464480874316936,0.6640316205533596
141,CHD_49,HOMER,0.6138069216757746,0.6708561020036431,0.604735883424408,0.7078891257995735,4.786885245901639,0.37342860146007717,0.4426229508196722,0.6560147253738123,0.9889315366744995,1.4571914672851562,0.6196851418162893,0.5536288114462815,0.09836065573770492,0.5,0.3224043715846995,0.604735883424408,0.5017304189435337,0.302367941712204,0.4398148148148148,0.6522593320235757
142,CHD_49,LP,0.6414769277474199,0.6619307832422586,0.6329690346083788,0.67590618336887,4.775956284153006,0.5027017636152672,0.11475409836065575,0.686919705356931,1.6522551774978638,3.659294605255127,0.6177508890623643,0.561041523624573,0.18032786885245902,0.5244687218796381,0.3114754098360656,0.6252465483234714,0.513752276867031,0.4935223690851646,0.47950819672131145,0.6495901639344261
143,CHD_49,MBR,0.7380995749848207,0.6113843351548269,0.629143897996357,0.6204690831556503,3.912568306010929,0.510975133435703,0.4207650273224044,0.7214619611458944,1.2086780071258545,2.667206287384033,0.5869849943620435,0.5645912850785864,0.13114754098360656,0.5624422117568805,0.32786885245901637,0.6152219873150105,0.47540983606557374,0.5474712269488389,0.27055251973284755,0.6178343949044585
144,CHD_49,MLARM,0.6288479052823318,0.46848816029143897,0.6116575591985428,0.48187633262260127,5.26775956284153,0.328833731773093,0.4426229508196722,0.6460876403808802,0.024936199188232422,0.06599712371826172,0.49813947436898254,0.5346339564150129,0.07103825136612021,0.33734841666169557,0.35063752276867033,0.6141304347826086,0.3857012750455374,0.46022833188863727,0.523816029143898,0.5400238948626045
145,CHD_49,MLkNN,0.7680935033394055,0.6389799635701275,0.6639344262295082,0.6631130063965884,3.939890710382514,0.4721074030140427,0.26775956284153,0.7215178931596842,0.06496775150299072,0.5215885639190674,0.6255789747593026,0.6191203743489856,0.14754098360655737,0.48325768253019746,0.2877959927140255,0.6631130063965884,0.5144808743169399,0.5406818971236412,0.24527929568913176,0.6631130063965884
146,CHD_49,MLTSVM,0.5460230722525806,0.3351548269581056,0.42313296903460834,0.326226012793177,5.524590163934426,0.35200646271288055,0.35519125683060104,0.5907759634713102,8.690357208251953e-05,2.4946980476379395,0.3389843004597103,0.49235574663761594,0.03278688524590164,0.30392086282583447,0.37067395264116576,0.6270491803278688,0.2639344262295082,0.5563744674955359,0.7344565877352763,0.42917251051893407
147,CHD_49,PCT,0.802777777777778,0.706375227686703,0.6388888888888888,0.7334754797441365,3.6448087431693987,0.46739772261384277,0.2622950819672131,0.7763278768546548,0.0,0.184,0.6538381472807703,0.6593496077731728,0.16939890710382513,0.54462011627287,0.2941712204007286,0.6346863468634686,0.548087431693989,0.5110553684581629,0.20377959927140257,0.6805143422354104
148,CHD_49,PSt,0.7846539162112935,0.6093806921675773,0.6366120218579235,0.6396588486140725,3.879781420765027,0.3612987495193009,0.2295081967213115,0.7571448910342676,1.5254324674606323,1.9279468059539795,0.6040463179807443,0.6501717128969063,0.11475409836065574,0.4400749063670412,0.3114754098360656,0.6342494714587738,0.49016393442622946,0.310096522138808,0.225986642380085,0.6369426751592356
149,CHD_49,RAkEL2,0.7677899210686098,0.7124772313296904,0.6645719489981785,0.7228144989339019,4.251366120218579,0.5341133691686593,0.2568306010928961,0.765721133148701,2.5876879692077637,3.945127010345459,0.6588385809697285,0.6630613219293695,0.17486338797814208,0.5581707822445869,0.2777777777777778,0.6595330739299611,0.5510018214936249,0.5252914728345145,0.28920765027322404,0.6897253306205493
150,CHD_49,RFDTBR,0.8033621736490589,0.6318761384335154,0.6572859744990892,0.6460554371002132,3.721311475409836,0.46300408579389757,0.20765027322404372,0.7878803800665082,0.030945539474487305,0.5766773223876953,0.6147844565877353,0.695548520791951,0.1366120218579235,0.4712292262357345,0.2978142076502732,0.6530172413793104,0.5008196721311475,0.5125854114984549,0.20412871888281722,0.6495176848874599
151,CHD_49,RFPCT,0.7977003642987253,0.5984517304189435,0.6634790528233151,0.6247334754797441,3.73224043715847,0.41346250159001574,0.20218579234972678,0.7861820807387094,0.0009796619415283203,0.259,0.6072859744990892,0.6979532622438097,0.1366120218579235,0.4369937205809418,0.29508196721311475,0.6643990929705216,0.4950819672131147,0.5164165536792802,0.2055707346690953,0.643956043956044
152,CHD_49,RSMLCC,0.752034001214329,0.6667577413479053,0.6298724954462659,0.6801705756929638,3.939890710382514,0.46569063512580716,0.31693989071038253,0.7627058891325793,0.6740642786026001,0.9529826641082764,0.6200667880995749,0.6442809999404239,0.13114754098360656,0.4994195121494946,0.3132969034608379,0.621832358674464,0.5036429872495446,0.48034906080043616,0.2632058287795993,0.64969450101833
153,CHD_49,SSM,0.6352610807528842,0.6676684881602915,0.6607468123861566,0.6716417910447762,4.907103825136612,0.512966375340891,0.016393442622950838,0.6998908478276344,0.6067335605621338,1.2431135177612305,0.6272053083528493,0.5755783921920452,0.12568306010928962,0.5195557459882162,0.2959927140255009,0.6481481481481481,0.5080145719489982,0.5217058826791657,0.47143290831815426,0.6596858638743455
154,CHD_49,TREMLC,0.7934881602914392,0.6113843351548269,0.6675774134790528,0.6353944562899787,3.7540983606557377,0.44488269400303326,0.22404371584699456,0.7922007044043919,1.8910826444625854,4.2436628341674805,0.611505768063145,0.700990469274427,0.13114754098360656,0.45479464629728555,0.29508196721311475,0.6607538802660754,0.49744990892531876,0.5239921621635782,0.2073618700667881,0.6478260869565218
155,corel5k,Ada300,0.2361028454704326,0.12635467980295567,0.19596117757447806,0.12780269058295965,117.98374384236453,0.03825770106811739,0.7758620689655172,0.8647042280064878,37.72757852077484,3913.158812046051,0.14401971865026053,0.1172419615595504,0.006896551724137931,0.030508008397011625,0.01203735412660362,0.23830676770316175,0.0990077587983992,0.06200866573674873,0.1368801908873841,0.1663778162911612
156,corel5k,BPNN,0.2805708646316047,0.25055008210180624,0.23813497394778185,0.25,144.21625615763546,0.057994924346920544,0.6995073891625616,0.85983699457824,11.436503410339355,1311.8339412212372,0.22951802166087884,0.16471528305686983,0.007881773399014778,0.058354297929132555,0.014122388767419194,0.24937098126922003,0.15700836656501682,0.06936250339825542,0.1757558298935088,0.24968509447165851
157,corel5k,BR,0.0805891512511014,0.297183908045977,0.1774772993901629,0.29470291479820626,228.5704433497537,0.05365064998544919,0.8359605911330049,0.7990947337254487,835.8535875082016,2979.4182136058807,0.19662456603540449,0.05567330837267663,0.0064039408866995075,0.09141894708413903,0.02187639946260636,0.15373930842897873,0.127532242386298,0.04766225393905984,0.30944941868827125,0.2020658179197694
158,corel5k,CC,0.065219369879615,0.10150246305418718,0.17298029556650246,0.10271860986547085,371.6256157635468,0.00847267762198476,0.238423645320197,0.5490756504473322,993.0182346105576,2754.359780550003,0.12607827038861522,0.026498132808723887,0.005911330049261084,0.009565238329709898,0.012958035878928374,0.1758637236084453,0.08090546563452967,0.06450474701721859,0.898752279365588,0.12968860580325547
159,corel5k,CDE,0.1023641698058518,0.11279146141215106,0.2095320197044335,0.11364910313901345,370.1650246305419,0.0262999021719938,0.7719211822660099,0.5555707156810769,52.85786073684692,3026.44,0.1364115468548966,0.052918165562301445,0.005911330049261084,0.020109708039184493,0.010879586944495666,0.2953386744355426,0.09298205489092189,0.04887414393913089,0.8873575062017747,0.16413681441003847
160,corel5k,CDN,0.147444425652914,0.11596059113300491,0.13751844351598047,0.11659192825112108,277.00985221674875,0.015600935212870603,0.8467980295566502,0.7501789287322415,113.74954354763031,1502.938106060028,0.11064273326081497,0.05204568505952643,0.001477832512315271,0.02065807908497622,0.01664076288822739,0.11616866796984082,0.07080301813676197,0.0221803171609344,0.3922254907069253,0.11637991327458386
161,corel5k,CLEMS,0.19738756905884922,0.08085385878489326,0.1607553366174056,0.08113789237668162,120.15369458128079,0.026010620069625498,0.8024630541871921,0.8577824409791563,15.206560254096985,6173.018614053726,0.09987723825162248,0.0876385505460874,0.008866995073891626,0.018985297510580104,0.010527910223650589,0.2873449131513648,0.0704705215419501,0.06360657315680926,0.1451709185977827,0.1265435471533166
162,corel5k,CLR,0.1823441675615078,0.15504105090311987,0.12592853233247323,0.15526905829596413,106.91083743842364,0.06869323084906605,0.8241379310344827,0.8622513643248406,6790.095757126808,1426.7057492733002,0.13229619860161732,0.09030660602879513,0.0019704433497536944,0.09415023251362276,0.01674745133162983,0.1421423989737011,0.08954161601944853,0.08207011531053357,0.14006461913347776,0.14841604715022436
163,corel5k,DEEP4,0.012123187833126929,0.0027504105090311987,0.009852216748768473,0.002802690582959641,374.0,0.00022775086713705642,0.9743842364532019,0.5013913650821981,1760.493007850647,1828.6393323421478,0.004285714285714285,0.01091759368113187,0.0,0.00012057446777676333,0.009392534443244383,0.5714285714285714,0.0027504105090311987,0.0034716232534069344,0.9972495894909688,0.005578022590991493
164,corel5k,EBRJ48,0.24912690927380896,0.21373563218390804,0.21673247250833455,0.2158071748878924,148.05172413793105,0.043810210423984794,0.7133004926108375,0.866786231769431,336.0316197872162,8679.10097527504,0.19726929611166066,0.13948787990455574,0.0034482758620689655,0.04385376546460603,0.014763836569110404,0.21529428211939047,0.13011594863811612,0.04840067721787472,0.16821301345186052,0.21555042340261743
165,corel5k,ECCJ48,0.16077110406942555,0.3177504105090312,0.14495592999818313,0.320347533632287,342.8753694581281,0.04776659781172449,0.7236453201970443,0.6508514800409723,251.05401015281677,11361.889756441116,0.18313093902845012,0.08449823039289503,0.0009852216748768472,0.08296607539071983,0.026826216379968914,0.12840532494523396,0.11424904548571632,0.034800372319539745,0.686080644964103,0.18332731865752436
166,corel5k,EPS,0.2204614015049177,0.20564039408866994,0.19371045074247045,0.2038957399103139,280.0935960591133,0.02835865901155995,0.7315270935960592,0.7638914845559006,41.41432452201843,116.3310079574585,0.1863153376453869,0.10853921845500843,0.008374384236453201,0.03833681293422918,0.01567398119122257,0.18960125097732602,0.12723718399826772,0.0414287155387908,0.418726738755903,0.19648885887913572
167,corel5k,HOMER,0.008686159192586411,0.8516338259441707,0.00817450391695668,0.8478139013452914,367.2566502463054,0.015977107119929095,0.9832512315270936,0.436207905881816,62.492571234703064,56.555912494659424,0.01618770827821833,0.008338509328932257,0.0,0.9086135973278979,0.96806195832565,0.008176382822298144,0.008165177879851711,0.009585735880862235,0.9774324393655702,0.01619656472200805
168,corel5k,MBR,0.14633766301880813,0.10724958949096879,0.10821018062397371,0.10902466367713004,172.5142857142857,0.007619405849117181,0.7729064039408867,0.8214001978483023,13172.793968081474,19347.304690361023,0.10630463679724765,0.06354961581812632,0.00541871921182266,0.014025076819901394,0.01693316825162667,0.10692688290269378,0.06581104855735397,0.07320400559270136,0.21595632304345036,0.10796558423535942
169,corel5k,MLARM,0.17492966517279934,0.23747126436781607,0.2088165951624385,0.2368273542600897,336.1423645320197,0.05392436920067624,0.7394088669950739,0.6431736353071238,6.302749872207642,0.7274272441864014,0.1973464339897635,0.07389614065189068,0.04039408866995074,0.07996465530901867,0.019114354205632095,0.1571216065451841,0.14657179236016646,0.05160237987360441,0.6998137996704316,0.18891124524927344
170,corel5k,MLkNN,0.18999161693239938,0.037495894909688014,0.08098053014309171,0.03867713004484305,120.38669950738917,0.015571613437023615,0.8034482758620689,0.8549819736654084,8.333506226539612,88.19775247573853,0.0480289879797269,0.08416271619546635,0.004433497536945813,0.010056039293820299,0.009761334000684914,0.33373639661426846,0.03454140276800376,0.05423378196855494,0.1474379627075561,0.06932060781112646
171,corel5k,MLTSVM,0.08599283330538755,0.16944991789819377,0.18563154415371166,0.17068385650224216,367.8256157635468,0.04051943986791928,0.7921182266009852,0.5820922912424891,0.011463522911071777,3062.542385816574,0.16256510593949017,0.04184216228762221,0.001477832512315271,0.0368698354861338,0.014233028634651352,0.199475925319358,0.10587771287278677,0.05687779900943168,0.8317331388560204,0.18396012686905303
172,corel5k,PCT,0.20612783594467812,0.21389983579638752,0.18805418719211822,0.2139854260089686,123.93793103448276,0.0033767014836434163,0.7783251231527093,0.8581547438241738,0.0,21.546,0.1978282117444679,0.09531112275096577,0.0,0.0106951871657754,0.016071757856747713,0.18805418719211822,0.12350926577527561,0.0020112747293274677,0.14615243874911807,0.20018353434714212
173,corel5k,PSt,0.12845491645987384,0.12336617405582921,0.11789819376026271,0.11799327354260089,260.58768472906405,0.003994392888438995,0.951231527093596,0.7679063156926489,1742.2318365573883,246.5154848098755,0.11845453123778248,0.05440221144433798,0.0034482758620689655,0.010686137079603444,0.016602565791206766,0.11771284775618622,0.0753348580811635,0.052121870509254715,0.35727113166736757,0.11785289383441809
174,corel5k,RAkEL2,0.06697499367214786,0.10046798029556649,0.11980949537599782,0.10131726457399103,372.5477832512315,0.031878580285191416,0.8467980295566502,0.5468596457100441,141.9269903898239,206.80936098098755,0.10069256414084002,0.02124694311706989,0.0004926108374384236,0.042644863402659244,0.016050683596322543,0.11129926108374384,0.0640727758831207,0.030160613334118087,0.899992840606102,0.10607394366197183
175,corel5k,RFDTBR,0.2817726884884315,0.2500246305418719,0.2545277369045842,0.24971973094170405,222.18866995073893,0.04847395739917133,0.6625615763546798,0.8346836961600368,4.687970876693726,231.37118482589722,0.23253455493603278,0.1689088307428286,0.012315270935960592,0.04840873091977865,0.01359421511551329,0.26403911690620835,0.1591484131631915,0.07379194830227657,0.27088098131699545,0.2566798703637018
176,corel5k,RFPCT,0.2649079569419693,0.2657307060755336,0.24651351658740817,0.2648542600896861,246.52758620689656,0.040825623393234735,0.680295566502463,0.8135632707678596,0.039997100830078125,211.14,0.24097379905261676,0.1514105445167847,0.0034482758620689655,0.043893378381528604,0.014441136956349939,0.24842271293375395,0.16077789889366242,0.06201129281807024,0.3191225371141875,0.2563754747693977
177,corel5k,RSMLCC,0.24897380820426418,0.24522988505747126,0.23387637813746184,0.24495515695067266,243.31083743842365,0.034716333419054425,0.6886699507389162,0.8112444390842184,337.68764662742615,560.6478385925293,0.2270196060097538,0.13420581799308187,0.0034482758620689655,0.03642140273473457,0.014589973920602723,0.23504101116041415,0.15178792335196276,0.047395933892215636,0.3149043636104504,0.23989569752281617
178,corel5k,SSM,0.04478379857690303,0.05571428571428571,0.09626436781609195,0.05661434977578475,373.08669950738914,0.011512952628614133,0.1334975369458128,0.5267249048223146,48.08636176586151,1077.5388295650482,0.06856087262491203,0.01708258318790637,0.0024630541871921183,0.008966321135241102,0.01200179131213614,0.14511494252873564,0.04591250293220736,0.03882535604057501,0.9444148133540448,0.0814516129032258
179,corel5k,TREMLC,0.1367618919737854,0.2139326765188834,0.19903514383809948,0.21664798206278027,369.09261083743843,0.037409962716130264,0.7270935960591133,0.6043435184595174,124.19079411029816,2274.173125743866,0.19298733833216591,0.07028124827341935,0.0019704433497536944,0.03879968728116989,0.01565422407207397,0.19716872847851039,0.12447454844006568,0.04589320800362694,0.7871100629472609,0.20644988983107432
180,delicious,Ada300,0.3122772924070083,0.13679470799392518,0.32482725529525425,0.12603251820170427,553.874343122102,0.13775479508838456,0.6046367851622875,0.8543254630966599,333.00682628154755,68196.09303212166,0.1747318841217009,0.23915362275517543,0.0037094281298299847,0.09946431504642704,0.019846824140213618,0.4463748843663275,0.11392153874003667,0.2815932636808822,0.12059117525989971,0.19656541996588334
181,delicious,BPNN,0.29102253726195376,0.3018155931889399,0.30176171917784145,0.3123102288680662,583.3115919629057,0.07211454341286876,0.4596599690880989,0.8739198952929127,107.0059118270874,5166.355112314224,0.28479154177779975,0.25054145338208356,0.0,0.07549565097883733,0.02664634175103498,0.309869534584268,0.17763575112948102,0.10748899788357963,0.13527244965717303,0.3110850945336731
182,delicious,BR,0.25941242683499266,0.23194639670346096,0.2770444130884851,0.22301576936889875,785.0935085007728,0.1545332905886151,0.6384853168469862,0.8595123910076453,10528.456977367401,39070.22903609276,0.19659699619371154,0.15068385483152857,0.00401854714064915,0.1628743550813409,0.030086587914169946,0.22127290838266617,0.12569167186289193,0.20134718140853086,0.17147252701058616,0.22214092041772868
183,delicious,CC,0.10571559556744478,0.12702242400923794,0.28355972553815745,0.11522576643050704,976.9605873261205,0.08873689432952532,0.00432766615146829,0.5567626218763247,4627.905444383621,11919.765523910522,0.15577926984587642,0.08283587092297286,0.0017001545595054096,0.06649020583295935,0.01871160579936195,0.5709836596020061,0.10442962794679507,0.240180052533236,0.8727370402821667,0.1917549578918772
184,delicious,CDE,0.2106336437535154,0.2821644643533463,0.4249100129765377,0.27568644095465084,971.1602782071097,0.10305522053549393,0.4052550231839258,0.6341569167676342,460.52025740432737,98337.92,0.2916792747313167,0.1800530012416406,0.00231839258114374,0.10348488096261836,0.02214949347563919,0.3931693575610835,0.18772651767460632,0.14884713816226636,0.7182456848952441,0.32411010301166376
185,delicious,CDN,0.16665878468979486,0.10204149242738068,0.2822072404296149,0.0985993666133403,941.964914992272,0.03150987100328413,0.6587326120556414,0.7645777503782204,3045.918187022209,59899.753272771835,0.09765855191411602,0.06727521910151206,0.0,0.03599293067331737,0.03569758538115506,0.09387555272340128,0.055147016973002394,0.04302348960765996,0.31907505358582033,0.09617949258948155
186,delicious,CLEMS,0.1898942316670191,0.14802168784267608,0.4715783557591802,0.14049593522478696,615.7092735703246,0.0695927549397597,0.5887171561051004,0.8502257290630529,327.35297441482544,137687.68718338013,0.2031886898311643,0.1415892912981201,0.0017001545595054096,0.05220393285187812,0.018442109367752566,0.5894459283610711,0.13061085360928684,0.19695893810385054,0.15106137763795632,0.22690781581618527
187,delicious,EBRJ48,0.3571027426634413,0.3598093970841952,0.36566060493202435,0.3558229129256587,664.1785162287481,0.15712255491031343,0.34976816074188566,0.877278245202055,12278.269342780113,206666.12674474716,0.33400237860274556,0.31083370740414373,0.004791344667697064,0.15909267986253667,0.024969929292564006,0.35304216843077074,0.22014582640101205,0.1807801077510363,0.13672283713988423,0.3544270865091851
188,delicious,ECCJ48,0.2599509533563923,0.312199400191583,0.3422510410139182,0.3062130660485161,923.8511591962906,0.12341071090249116,0.4117465224111283,0.7328554559255496,8235.723841905594,358603.4306099415,0.2597107987601118,0.17598124071764554,0.006027820710973725,0.1530747239162746,0.03493327840679496,0.21475511185400592,0.1720330682048351,0.11035405175514075,0.4651214680278627,0.2524561922963043
189,delicious,EPS,0.15776284331178608,0.20111621771400254,0.16034889588929785,0.1965865682849587,965.4825347758887,0.0502222566557913,0.6480680061823803,0.6769262596979336,146.92303085327148,32.09826469421387,0.16463630137108554,0.10448899856828119,0.00401854714064915,0.06718210271246094,0.032527150114543844,0.1817365517969923,0.10179576445590935,0.05512313161885581,0.5931959381477938,0.18887011209874416
190,delicious,HOMER,0.02177762422067435,0.017741425716671075,0.0569013305840155,0.015883639687877503,976.5088098918084,0.011184754213492286,0.9394126738794436,0.3440146501881536,3109.4305653572083,3601.708603143692,0.01803318002192038,0.014941100793873657,0.0,0.018369380723776658,0.03911220265376941,0.014954276492738032,0.009851465587484296,0.019068932862883154,0.9372844384114336,0.015404953967211038
191,delicious,MLARM,0.2535120382431516,0.13641159517318246,0.41496663829439934,0.13108491952071566,690.3843894899536,0.058832389565239875,0.5497681607418856,0.8395898490063669,594.1614748239517,4.434309244155884,0.1851683961874102,0.21804574060816262,0.008500772797527048,0.0421925881640627,0.020251540484999237,0.41818560566607643,0.1159665867135733,0.35269546370612104,0.19304302229589165,0.199602286850609
192,delicious,MLkNN,0.18323935935925906,0.14468741642631838,0.48583767394446953,0.1365617551993209,645.8505409582689,0.0649692676645632,0.5965996908809892,0.8365948691081492,82.0269306898117,870.1974895000458,0.2002464159409564,0.13753174803858537,0.0017001545595054096,0.04860230588426371,0.018468209955644722,0.5890367553865653,0.12823442163268645,0.18422966025321835,0.16622763088375467,0.2217201166180758
193,delicious,PCT,0.20447045486734236,0.22066815492006672,0.24586982654988837,0.23371641255019754,703.0673879443585,0.007128858354319029,0.5979907264296754,0.835244131976278,0.0,115.099,0.2293405043070702,0.15628160713833164,0.0,0.018311291963377416,0.02857039532956709,0.24586982654988837,0.1360836480074659,0.004502194178939971,0.17450878897263503,0.2396391269416176
194,delicious,PSt,0.06077196527397931,0.12180072886587204,0.08687483110470566,0.113062783636423,975.0265842349304,0.014434487964163141,0.9539412673879444,0.5573984525587438,68.47620189189911,15.75453519821167,0.08614028780682607,0.04246477393607333,0.00231839258114374,0.03366844764618683,0.03432290200801571,0.11217829319253009,0.05258113673472287,0.018507006444546056,0.8585808452816963,0.11261880177887625
195,delicious,RAkEL2,0.05158060970515532,0.06547858543307661,0.2553806800756792,0.05796793888145222,981.0284389489954,0.040800838488639975,0.7669242658423493,0.5270435664107836,2200.4586584568024,5663.4834225177765,0.08795824076854655,0.030991080458365405,0.0004636785162287481,0.04643253792870501,0.02194461958393147,0.22722037368825185,0.0498236212627194,0.04162864817465284,0.9340884260666871,0.0923705225918893
196,delicious,RFDTBR,0.3680971728944237,0.3938022492603746,0.36548929970816607,0.3911489111626237,760.8097372488407,0.17924039084717214,0.345904173106646,0.857370193642566,62.05379939079285,6626.124111890793,0.36229609030265764,0.31404499971985156,0.00927357032457496,0.1773247277999051,0.026096028150899134,0.3440225701548468,0.24562290627222394,0.21738820002009787,0.19481763959989307,0.3660752821648874
197,delicious,RFPCT,0.339686322931967,0.34564576722476714,0.4067150006814412,0.34126971171112347,846.1058732612056,0.1565371394725317,0.3502318392581144,0.7952895561715636,0.7666082382202148,1425.849,0.3322404638882284,0.28731355145608645,0.0034003091190108192,0.1424680543727873,0.02252496458338902,0.40062281416183587,0.22188389050935,0.3433261799796639,0.3417382769363904,0.3685720708212676
198,delicious,RSMLCC,0.3043966222312456,0.35118339289907224,0.3153739731521453,0.350444023637729,875.5017001545596,0.12106008043183782,0.4009273570324575,0.8326467269362302,3519.7883718013763,2202.7632756233215,0.3200763645899788,0.2631970733932562,0.004482225656877898,0.11866891224629099,0.027032976363244712,0.31736938588450964,0.20697042640582178,0.212134484415109,0.2593751158259615,0.33308766485647795
199,delicious,SSM,0.09093260957515942,0.10956905277975422,0.19398252992852325,0.09783211988638219,973.0890262751159,0.06743004031957626,0.011128284389489984,0.5481184639855837,1289.1536915302277,25565.205105304718,0.12979261099236322,0.0708351301953434,0.00633693972179289,0.05315835608553416,0.018943366441247732,0.5464077315827863,0.08950405761158406,0.1775448481405912,0.8901243489460812,0.16595131946944314
200,delicious,TREMLC,0.2106317860719264,0.35152867023083423,0.3126317955458882,0.3440775082438212,964.1562596599691,0.11777632714136571,0.4185471406491499,0.6630661112269871,2466.7718151807785,33150.40068149567,0.2683381166158969,0.16849102369948696,0.0010819165378670788,0.15588957421388003,0.03307730648222251,0.24485089971306762,0.16720298465069372,0.11274056792197229,0.6522387348009538,0.286105021684392
201,emotions,Ada300,0.7919650205761319,0.6395061728395062,0.6555555555555556,0.6356275303643725,2.7962962962962963,0.6468686106366919,0.274074074074074,0.8460639575438118,0.13740253448486328,11.470833778381348,0.6151851851851852,0.7163506753850475,0.29259259259259257,0.6228627846344926,0.20123456790123456,0.6826086956521739,0.5351851851851852,0.6799379854211228,0.16396090534979424,0.6582809224318658
202,emotions,BPNN,0.8007407407407411,0.6981481481481482,0.6530864197530863,0.6923076923076923,2.7814814814814817,0.6654289712553909,0.2666666666666667,0.8477565600707603,0.7318273782730103,7.286454200744629,0.6404938271604937,0.7085389493204157,0.2851851851851852,0.6767881553525393,0.2,0.6653696498054474,0.5552469135802469,0.6644823294881185,0.16942386831275721,0.6785714285714285
203,emotions,BR,0.8174279835390947,0.7012345679012345,0.6564814814814814,0.6983805668016194,2.6666666666666665,0.6739128623878988,0.2518518518518519,0.8636308886028434,1.3662996292114258,2.11221981048584,0.6503880070546738,0.7537383139149914,0.31851851851851853,0.6899802021289091,0.1962962962962963,0.6712062256809338,0.57,0.6612029228581809,0.14757201646090537,0.6845238095238094
204,emotions,CC,0.6763374485596705,0.7030864197530864,0.6858024691358025,0.6983805668016194,3.785185185185185,0.6800993894222938,0.01851851851851849,0.7790304254967244,1.3790825605392456,1.7860593795776367,0.6665432098765433,0.5709838484959687,0.37407407407407406,0.6865271386571741,0.18950617283950616,0.6858846918489065,0.5938271604938272,0.688559086399041,0.3618106995884774,0.6920762286860582
205,emotions,CDE,0.7887139917695475,0.674074074074074,0.6833333333333333,0.6700404858299596,2.8814814814814813,0.6768792157857413,0.2407407407407407,0.8554537217480098,0.06699945068359375,2.524,0.6477777777777778,0.7261561073276535,0.3111111111111111,0.6561334782016067,0.1845679012345679,0.708779443254818,0.5654320987654321,0.7131618381618381,0.18592592592592594,0.6888657648283039
